uuid,abstract,n_tokens_abstract,tokens_abstract,language
2119ca2071554f6685df70473992ebbe,"The humoral immune response and antibody-mediated functions of B cells during viral infections are well described. However, we have limited understanding of antibody-independent B cell functions, such as cytokine production and antigen presentation, in acute and chronic viral infections and their role in protection and/or immunopathogenesis. Here, we summarize the current literature on these antibody-independent B cell functions and identify remaining knowledge gaps. B cell subsets produce anti- and pro-inflammatory cytokines, which can have both beneficial and detrimental effects during viral clearance. As professional antigen presenting cells, B cells also play an important role in immune regulation/shaping of the developing adaptive immune responses. Since B cells primarily express TLR7 and TLR9, we specifically discuss the role of Toll-like receptor (TLR)-mediated B cell responses to viral infections and their role in augmenting adaptive immunity through enhanced cytokine production and antigen presentation. However, viruses have evolved strategies to subvert TLR signaling and additional stimulation via B cell receptor (BCR) may be required to overcome the defective TLR response in B cells. To conclude, antibody-independent B cell functions seem to have an important role in regulating both acute and chronic viral infections and may form the basis for novel therapeutic approaches in treatment of viral infections in the future.",146,"['humoral', 'immune', 'response', 'antibody', 'mediated', 'functions', 'b', 'cells', 'viral', 'infections', 'well', 'described', 'however', 'limited', 'understanding', 'antibody', 'independent', 'b', 'cell', 'functions', 'cytokine', 'production', 'antigen', 'presentation', 'acute', 'chronic', 'viral', 'infections', 'role', 'protection', 'immunopathogenesis', 'summarize', 'current', 'literature', 'antibody', 'independent', 'b', 'cell', 'functions', 'identify', 'remaining', 'knowledge', 'gaps', 'b', 'cell', 'subsets', 'produce', 'anti', 'pro', 'inflammatory', 'cytokines', 'beneficial', 'detrimental', 'effects', 'viral', 'clearance', 'professional', 'antigen', 'presenting', 'cells', 'b', 'cells', 'also', 'play', 'important', 'role', 'immune', 'regulation', 'shaping', 'developing', 'adaptive', 'immune', 'responses', 'since', 'b', 'cells', 'primarily', 'express', 'specifically', 'discuss', 'role', 'toll', 'like', 'receptor', 'tlr', 'mediated', 'b', 'cell', 'responses', 'viral', 'infections', 'role', 'augmenting', 'adaptive', 'immunity', 'enhanced', 'cytokine', 'production', 'antigen', 'presentation', 'however', 'viruses', 'evolved', 'strategies', 'subvert', 'tlr', 'signaling', 'additional', 'stimulation', 'via', 'b', 'cell', 'receptor', 'bcr', 'may', 'required', 'overcome', 'defective', 'tlr', 'response', 'b', 'cells', 'conclude', 'antibody', 'independent', 'b', 'cell', 'functions', 'seem', 'important', 'role', 'regulating', 'acute', 'chronic', 'viral', 'infections', 'may', 'form', 'basis', 'novel', 'therapeutic', 'approaches', 'treatment', 'viral', 'infections', 'future']",en
69167148130749ec8282bad76cfa2e25,"Epitopes that are conserved among SARS-like coronaviruses are attractive targets for design of cross-reactive vaccines and therapeutics. CR3022 is a SARS-CoV neutralizing antibody to a highly conserved epitope on the receptor binding domain (RBD) on the spike protein that is able to cross-react with SARS-CoV-2, but with lower affinity. Using x-ray crystallography, mutagenesis, and binding experiments, we illustrate that of four amino acid differences in the CR3022 epitope between SARS-CoV-2 and SARS-CoV, a single mutation P384A fully determines the affinity difference. CR3022 does not neutralize SARS-CoV-2, but the increased affinity to SARS-CoV-2 P384A mutant now enables neutralization with a similar potency to SARS-CoV. We further investigated CR3022 interaction with the SARS-CoV spike protein by negative-stain EM and cryo-EM. Three CR3022 Fabs bind per trimer with the RBD observed in different up-conformations due to considerable flexibility of the RBD. In one of these conformations, quaternary interactions are made by CR3022 to the N-terminal domain (NTD) of an adjacent subunit. Overall, this study provides insights into antigenic variation and potential cross-neutralizing epitopes on SARS-like viruses.",118,"['epitopes', 'conserved', 'among', 'sars', 'like', 'coronaviruses', 'attractive', 'targets', 'design', 'cross', 'reactive', 'vaccines', 'therapeutics', 'sars', 'cov', 'neutralizing', 'antibody', 'highly', 'conserved', 'epitope', 'receptor', 'binding', 'domain', 'rbd', 'spike', 'protein', 'able', 'cross', 'react', 'sars', 'cov', 'lower', 'affinity', 'using', 'x', 'ray', 'crystallography', 'mutagenesis', 'binding', 'experiments', 'illustrate', 'four', 'amino', 'acid', 'differences', 'epitope', 'sars', 'cov', 'sars', 'cov', 'single', 'mutation', 'fully', 'determines', 'affinity', 'difference', 'neutralize', 'sars', 'cov', 'increased', 'affinity', 'sars', 'cov', 'mutant', 'enables', 'neutralization', 'similar', 'potency', 'sars', 'cov', 'investigated', 'interaction', 'sars', 'cov', 'spike', 'protein', 'negative', 'stain', 'em', 'cryo', 'em', 'three', 'fabs', 'bind', 'per', 'trimer', 'rbd', 'observed', 'different', 'conformations', 'due', 'considerable', 'flexibility', 'rbd', 'one', 'conformations', 'quaternary', 'interactions', 'made', 'n', 'terminal', 'domain', 'ntd', 'adjacent', 'subunit', 'overall', 'study', 'provides', 'insights', 'antigenic', 'variation', 'potential', 'cross', 'neutralizing', 'epitopes', 'sars', 'like', 'viruses']",en
58326a4910f0488b9b7de53ccd17ff4f,"The novel human coronavirus, severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) has caused a pandemic. Critical to the rapid evaluation of vaccines and antivirals against SARS-CoV-2 is the development of tractable animal models to understand the adaptive immune response to the virus. To this end, the use of common laboratory strains of mice is hindered by significant divergence of the angiotensin-converting enzyme 2 (ACE2), which is the receptor required for entry of SARS-CoV-2. In the current study, we designed and utilized an mRNA-based transfection system to induce expression of the hACE2 receptor in order to confer entry of SARS-CoV-2 in otherwise non-permissive cells. By employing this expression system in an in vivo setting, we were able to interrogate the adaptive immune response to SARS-CoV-2 in type 1 interferon receptor deficient mice. In doing so, we showed that the T cell response to SARS-CoV-2 is enhanced when hACE2 is expressed during infection. Moreover, we demonstrated that these responses are preserved in memory and are boosted upon secondary infection. Importantly, using this system, we functionally identified the CD4+ and CD8+ structural peptide epitopes targeted during SARS-CoV-2 infection in H2b restricted mice and confirmed their existence in an established model of SARS-CoV-2 pathogenesis. We demonstrated that, identical to what has been seen in humans, the antigen-specific CD8+ T cells in mice primarily target peptides of the spike and membrane proteins, while the antigen-specific CD4+ T cells target peptides of the nucleocapsid, membrane, and spike proteins. As the focus of the immune response in mice is highly similar to that of the humans, the identification of functional murine SARS-CoV-2-specific T cell epitopes provided in this study will be critical for evaluation of vaccine efficacy in murine models of SARS-CoV-2 infection.",169,"['novel', 'human', 'coronavirus', 'severe', 'acute', 'respiratory', 'syndrome', 'coronavirus', 'sars', 'cov', 'caused', 'pandemic', 'critical', 'rapid', 'evaluation', 'vaccines', 'antivirals', 'sars', 'cov', 'development', 'tractable', 'animal', 'models', 'understand', 'adaptive', 'immune', 'response', 'virus', 'end', 'use', 'common', 'laboratory', 'strains', 'mice', 'hindered', 'significant', 'divergence', 'angiotensin', 'converting', 'enzyme', 'receptor', 'required', 'entry', 'sars', 'cov', 'current', 'study', 'designed', 'utilized', 'mrna', 'based', 'transfection', 'system', 'induce', 'expression', 'receptor', 'order', 'confer', 'entry', 'sars', 'cov', 'otherwise', 'non', 'permissive', 'cells', 'employing', 'expression', 'system', 'vivo', 'setting', 'able', 'interrogate', 'adaptive', 'immune', 'response', 'sars', 'cov', 'type', 'interferon', 'receptor', 'deficient', 'mice', 'showed', 'cell', 'response', 'sars', 'cov', 'enhanced', 'expressed', 'infection', 'moreover', 'demonstrated', 'responses', 'preserved', 'memory', 'boosted', 'upon', 'secondary', 'infection', 'importantly', 'using', 'system', 'functionally', 'identified', 'structural', 'peptide', 'epitopes', 'targeted', 'sars', 'cov', 'infection', 'restricted', 'mice', 'confirmed', 'existence', 'established', 'model', 'sars', 'cov', 'pathogenesis', 'demonstrated', 'identical', 'seen', 'humans', 'antigen', 'specific', 'cells', 'mice', 'primarily', 'target', 'peptides', 'spike', 'membrane', 'proteins', 'antigen', 'specific', 'cells', 'target', 'peptides', 'nucleocapsid', 'membrane', 'spike', 'proteins', 'focus', 'immune', 'response', 'mice', 'highly', 'similar', 'humans', 'identification', 'functional', 'murine', 'sars', 'cov', 'specific', 'cell', 'epitopes', 'provided', 'study', 'critical', 'evaluation', 'vaccine', 'efficacy', 'murine', 'models', 'sars', 'cov', 'infection']",en
aadaefd9ef5a4af59ca04f23731efa4e,"Severe Acute Respiratory Syndrome coronavirus 2 (SARS-CoV-2) infects cells by binding to the host cell receptor ACE2 and undergoing virus-host membrane fusion. Fusion is triggered by the protease TMPRSS2, which processes the viral Spike (S) protein to reveal the fusion peptide. SARS-CoV-2 has evolved a multibasic site at the S1-S2 boundary, which is thought to be cleaved by furin in order to prime S protein for TMPRSS2 processing. Here we show that CRISPR-Cas9 knockout of furin reduces, but does not prevent, the production of infectious SARS-CoV-2 virus. Comparing S processing in furin knockout cells to multibasic site mutants reveals that while loss of furin substantially reduces S1-S2 cleavage it does not prevent it. SARS-CoV-2 S protein also mediates cell-cell fusion, potentially allowing virus to spread virion-independently. We show that loss of furin in either donor or acceptor cells reduces, but does not prevent, TMPRSS2-dependent cell-cell fusion, unlike mutation of the multibasic site that completely prevents syncytia formation. Our results show that while furin promotes both SARS-CoV-2 infectivity and cell-cell spread it is not essential, suggesting furin inhibitors may reduce but not abolish viral spread.",121,"['severe', 'acute', 'respiratory', 'syndrome', 'coronavirus', 'sars', 'cov', 'infects', 'cells', 'binding', 'host', 'cell', 'receptor', 'undergoing', 'virus', 'host', 'membrane', 'fusion', 'fusion', 'triggered', 'protease', 'processes', 'viral', 'spike', 'protein', 'reveal', 'fusion', 'peptide', 'sars', 'cov', 'evolved', 'multibasic', 'site', 'boundary', 'thought', 'cleaved', 'furin', 'order', 'prime', 'protein', 'processing', 'show', 'crispr', 'knockout', 'furin', 'reduces', 'prevent', 'production', 'infectious', 'sars', 'cov', 'virus', 'comparing', 'processing', 'furin', 'knockout', 'cells', 'multibasic', 'site', 'mutants', 'reveals', 'loss', 'furin', 'substantially', 'reduces', 'cleavage', 'prevent', 'sars', 'cov', 'protein', 'also', 'mediates', 'cell', 'cell', 'fusion', 'potentially', 'allowing', 'virus', 'spread', 'virion', 'independently', 'show', 'loss', 'furin', 'either', 'donor', 'acceptor', 'cells', 'reduces', 'prevent', 'dependent', 'cell', 'cell', 'fusion', 'unlike', 'mutation', 'multibasic', 'site', 'completely', 'prevents', 'syncytia', 'formation', 'results', 'show', 'furin', 'promotes', 'sars', 'cov', 'infectivity', 'cell', 'cell', 'spread', 'essential', 'suggesting', 'furin', 'inhibitors', 'may', 'reduce', 'abolish', 'viral', 'spread']",en
052693f4a6d24fccaae75123bec83695,"SARS-CoV-2 genome annotation revealed the presence of 10 open reading frames (ORFs), of which the last one (ORF10) is positioned downstream of the N gene. It is a hypothetical gene, which was speculated to encode a 38 aa protein. This hypothetical protein does not share sequence similarity with any other known protein and cannot be associated with a function. While the role of this ORF10 was proposed, there is growing evidence showing that the ORF10 is not a coding region. Here, we identified SARS-CoV-2 variants in which the ORF10 gene was prematurely terminated. The disease was not attenuated, and the transmissibility between humans was maintained. Also, in vitro, the strains replicated similarly to the related viruses with the intact ORF10. Altogether, based on clinical observation and laboratory analyses, it appears that the ORF10 protein is not essential in humans. This observation further proves that the ORF10 should not be treated as the protein-coding gene, and the genome annotations should be amended.",78,"['sars', 'cov', 'genome', 'annotation', 'revealed', 'presence', 'open', 'reading', 'frames', 'orfs', 'last', 'one', 'positioned', 'downstream', 'n', 'gene', 'hypothetical', 'gene', 'speculated', 'encode', 'aa', 'protein', 'hypothetical', 'protein', 'share', 'sequence', 'similarity', 'known', 'protein', 'cannot', 'associated', 'function', 'role', 'proposed', 'growing', 'evidence', 'showing', 'coding', 'region', 'identified', 'sars', 'cov', 'variants', 'gene', 'prematurely', 'terminated', 'disease', 'attenuated', 'transmissibility', 'humans', 'maintained', 'also', 'vitro', 'strains', 'replicated', 'similarly', 'related', 'viruses', 'intact', 'altogether', 'based', 'clinical', 'observation', 'laboratory', 'analyses', 'appears', 'protein', 'essential', 'humans', 'observation', 'proves', 'treated', 'protein', 'coding', 'gene', 'genome', 'annotations', 'amended']",en
16d3b2caa7c643b99bd2daa82c04185d,"Many viruses utilize the host endo-lysosomal network for infection. Tracing the endocytic itinerary of SARS-CoV-2 can provide insights into viral trafficking and aid in designing new therapeutic strategies. Here, we demonstrate that the receptor binding domain (RBD) of SARS-CoV-2 spike protein is internalized via the pH-dependent CLIC/GEEC (CG) endocytic pathway in human gastric-adenocarcinoma (AGS) cells expressing undetectable levels of ACE2. Ectopic expression of ACE2 (AGS-ACE2) results in RBD traffic via both CG and clathrin-mediated endocytosis. Endosomal acidification inhibitors like BafilomycinA1 and NH4Cl, which inhibit the CG pathway, reduce the uptake of RBD and impede Spike-pseudoviral infection in both AGS and AGS-ACE2 cells. The inhibition by BafilomycinA1 was found to be distinct from Chloroquine which neither affects RBD uptake nor alters endosomal pH, yet attenuates Spike-pseudovirus entry. By screening a subset of FDA-approved inhibitors for functionality similar to BafilomycinA1, we identified Niclosamide as a SARS-CoV-2 entry inhibitor. Further validation using a clinical isolate of SARS-CoV-2 in AGS-ACE2 and Vero cells confirmed its antiviral effect. We propose that Niclosamide, and other drugs which neutralize endosomal pH as well as inhibit the endocytic uptake, could provide broader applicability in subverting infection of viruses entering host cells via a pH-dependent endocytic pathway.",142,"['many', 'viruses', 'utilize', 'host', 'endo', 'lysosomal', 'network', 'infection', 'tracing', 'endocytic', 'itinerary', 'sars', 'cov', 'provide', 'insights', 'viral', 'trafficking', 'aid', 'designing', 'new', 'therapeutic', 'strategies', 'demonstrate', 'receptor', 'binding', 'domain', 'rbd', 'sars', 'cov', 'spike', 'protein', 'internalized', 'via', 'ph', 'dependent', 'clic', 'geec', 'cg', 'endocytic', 'pathway', 'human', 'gastric', 'adenocarcinoma', 'ags', 'cells', 'expressing', 'undetectable', 'levels', 'ectopic', 'expression', 'ags', 'results', 'rbd', 'traffic', 'via', 'cg', 'clathrin', 'mediated', 'endocytosis', 'endosomal', 'acidification', 'inhibitors', 'like', 'inhibit', 'cg', 'pathway', 'reduce', 'uptake', 'rbd', 'impede', 'spike', 'pseudoviral', 'infection', 'ags', 'ags', 'cells', 'inhibition', 'found', 'distinct', 'chloroquine', 'neither', 'affects', 'rbd', 'uptake', 'alters', 'endosomal', 'ph', 'yet', 'attenuates', 'spike', 'pseudovirus', 'entry', 'screening', 'subset', 'fda', 'approved', 'inhibitors', 'functionality', 'similar', 'identified', 'niclosamide', 'sars', 'cov', 'entry', 'inhibitor', 'validation', 'using', 'clinical', 'isolate', 'sars', 'cov', 'ags', 'vero', 'cells', 'confirmed', 'antiviral', 'effect', 'propose', 'niclosamide', 'drugs', 'neutralize', 'endosomal', 'ph', 'well', 'inhibit', 'endocytic', 'uptake', 'could', 'provide', 'broader', 'applicability', 'subverting', 'infection', 'viruses', 'entering', 'host', 'cells', 'via', 'ph', 'dependent', 'endocytic', 'pathway']",en
f6dbc7ab780d43ba903af2b54c07a2ad,"A key step to the SARS-CoV-2 infection is the attachment of its Spike receptor-binding domain (S RBD) to the host receptor ACE2. Considerable research has been devoted to the development of neutralizing antibodies, including llama-derived single-chain nanobodies, to target the receptor-binding motif (RBM) and to block ACE2-RBD binding. Simple and effective strategies to increase potency are desirable for such studies when antibodies are only modestly effective. Here, we identify and characterize a high-affinity synthetic nanobody (sybody, SR31) as a fusion partner to improve the potency of RBM-antibodies. Crystallographic studies reveal that SR31 binds to RBD at a conserved and ‘greasy’ site distal to RBM. Although SR31 distorts RBD at the interface, it does not perturb the RBM conformation, hence displaying no neutralizing activities itself. However, fusing SR31 to two modestly neutralizing sybodies dramatically increases their affinity for RBD and neutralization activity against SARS-CoV-2 pseudovirus. Our work presents a tool protein and an efficient strategy to improve nanobody potency.",101,"['key', 'step', 'sars', 'cov', 'infection', 'attachment', 'spike', 'receptor', 'binding', 'domain', 'rbd', 'host', 'receptor', 'considerable', 'research', 'devoted', 'development', 'neutralizing', 'antibodies', 'including', 'llama', 'derived', 'single', 'chain', 'nanobodies', 'target', 'receptor', 'binding', 'motif', 'rbm', 'block', 'rbd', 'binding', 'simple', 'effective', 'strategies', 'increase', 'potency', 'desirable', 'studies', 'antibodies', 'modestly', 'effective', 'identify', 'characterize', 'high', 'affinity', 'synthetic', 'nanobody', 'sybody', 'fusion', 'partner', 'improve', 'potency', 'rbm', 'antibodies', 'crystallographic', 'studies', 'reveal', 'binds', 'rbd', 'conserved', 'greasy', 'site', 'distal', 'rbm', 'although', 'distorts', 'rbd', 'interface', 'perturb', 'rbm', 'conformation', 'hence', 'displaying', 'neutralizing', 'activities', 'however', 'fusing', 'two', 'modestly', 'neutralizing', 'sybodies', 'dramatically', 'increases', 'affinity', 'rbd', 'neutralization', 'activity', 'sars', 'cov', 'pseudovirus', 'work', 'presents', 'tool', 'protein', 'efficient', 'strategy', 'improve', 'nanobody', 'potency']",en
975dc2f38a7146a69c7f51b48fffcb04,"Most individuals who consume foods contaminated with the bacterial pathogen Listeria monocytogenes (Lm) develop mild symptoms, while others are susceptible to life-threatening systemic infections (listeriosis). Although it is known that the risk of severe disease is increased in certain human populations, including the elderly, it remains unclear why others who consume contaminated food develop listeriosis. Here, we used a murine model to discover that pulmonary coinfections can impair the host’s ability to adequately control and eradicate systemic Lm that cross from the intestines to the bloodstream. We found that the resistance of mice to oral Lm infection was dramatically reduced by coinfection with Streptococcus pneumoniae (Spn), a bacterium that colonizes the respiratory tract and can also cause severe infections in the elderly. Exposure to Spn or microbial products, including a recombinant Lm protein (L1S) and lipopolysaccharide (LPS), rendered otherwise resistant hosts susceptible to severe systemic Lm infection. In addition, we show that this increase in susceptibility was dependent on an increase in the production of interleukin-10 (IL-10) from Ncr1+ cells, including natural killer (NK) cells. Lastly, the ability of Ncr1+ cell derived IL-10 to increase disease susceptibility correlated with a dampening of both myeloid cell accumulation and myeloid cell phagocytic capacity in infected tissues. These data suggest that efforts to minimize inflammation in response to an insult at the respiratory mucosa render the host more susceptible to infections by Lm and possibly other pathogens that access the oral mucosa.",148,"['individuals', 'consume', 'foods', 'contaminated', 'bacterial', 'pathogen', 'listeria', 'monocytogenes', 'lm', 'develop', 'mild', 'symptoms', 'others', 'susceptible', 'life', 'threatening', 'systemic', 'infections', 'listeriosis', 'although', 'known', 'risk', 'severe', 'disease', 'increased', 'certain', 'human', 'populations', 'including', 'elderly', 'remains', 'unclear', 'others', 'consume', 'contaminated', 'food', 'develop', 'listeriosis', 'used', 'murine', 'model', 'discover', 'pulmonary', 'coinfections', 'impair', 'host', 'ability', 'adequately', 'control', 'eradicate', 'systemic', 'lm', 'cross', 'intestines', 'bloodstream', 'found', 'resistance', 'mice', 'oral', 'lm', 'infection', 'dramatically', 'reduced', 'coinfection', 'streptococcus', 'pneumoniae', 'spn', 'bacterium', 'colonizes', 'respiratory', 'tract', 'also', 'cause', 'severe', 'infections', 'elderly', 'exposure', 'spn', 'microbial', 'products', 'including', 'recombinant', 'lm', 'protein', 'lipopolysaccharide', 'lps', 'rendered', 'otherwise', 'resistant', 'hosts', 'susceptible', 'severe', 'systemic', 'lm', 'infection', 'addition', 'show', 'increase', 'susceptibility', 'dependent', 'increase', 'production', 'interleukin', 'il', 'cells', 'including', 'natural', 'killer', 'nk', 'cells', 'lastly', 'ability', 'cell', 'derived', 'il', 'increase', 'disease', 'susceptibility', 'correlated', 'dampening', 'myeloid', 'cell', 'accumulation', 'myeloid', 'cell', 'phagocytic', 'capacity', 'infected', 'tissues', 'data', 'suggest', 'efforts', 'minimize', 'inflammation', 'response', 'insult', 'respiratory', 'mucosa', 'render', 'host', 'susceptible', 'infections', 'lm', 'possibly', 'pathogens', 'access', 'oral', 'mucosa']",en
20cf2d3842d74ab5aa11b5a5acd1fe23,"SARS-CoV-2 is the novel coronavirus that is the causative agent of COVID-19, a sometimes-lethal respiratory infection responsible for a world-wide pandemic. The envelope (E) protein, one of four structural proteins encoded in the viral genome, is a 75-residue integral membrane protein whose transmembrane domain exhibits ion channel activity and whose cytoplasmic domain participates in protein-protein interactions. These activities contribute to several aspects of the viral replication-cycle, including virion assembly, budding, release, and pathogenesis. Here, we describe the structure and dynamics of full-length SARS-CoV-2 E protein in hexadecylphosphocholine micelles by NMR spectroscopy. We also characterized its interactions with four putative ion channel inhibitors. The chemical shift index and dipolar wave plots establish that E protein consists of a long transmembrane helix (residues 8–43) and a short cytoplasmic helix (residues 53–60) connected by a complex linker that exhibits some internal mobility. The conformations of the N-terminal transmembrane domain and the C-terminal cytoplasmic domain are unaffected by truncation from the intact protein. The chemical shift perturbations of E protein spectra induced by the addition of the inhibitors demonstrate that the N-terminal region (residues 6–18) is the principal binding site. The binding affinity of the inhibitors to E protein in micelles correlates with their antiviral potency in Vero E6 cells: HMA ≈ EIPA > DMA >> Amiloride, suggesting that bulky hydrophobic groups in the 5’ position of the amiloride pyrazine ring play essential roles in binding to E protein and in antiviral activity. An N15A mutation increased the production of virus-like particles, induced significant chemical shift changes from residues in the inhibitor binding site, and abolished HMA binding, suggesting that Asn15 plays a key role in maintaining the protein conformation near the binding site. These studies provide the foundation for complete structure determination of E protein and for structure-based drug discovery targeting this protein.",204,"['sars', 'cov', 'novel', 'coronavirus', 'causative', 'agent', 'covid', 'sometimes', 'lethal', 'respiratory', 'infection', 'responsible', 'world', 'wide', 'pandemic', 'envelope', 'e', 'protein', 'one', 'four', 'structural', 'proteins', 'encoded', 'viral', 'genome', 'residue', 'integral', 'membrane', 'protein', 'whose', 'transmembrane', 'domain', 'exhibits', 'ion', 'channel', 'activity', 'whose', 'cytoplasmic', 'domain', 'participates', 'protein', 'protein', 'interactions', 'activities', 'contribute', 'several', 'aspects', 'viral', 'replication', 'cycle', 'including', 'virion', 'assembly', 'budding', 'release', 'pathogenesis', 'describe', 'structure', 'dynamics', 'full', 'length', 'sars', 'cov', 'e', 'protein', 'hexadecylphosphocholine', 'micelles', 'nmr', 'spectroscopy', 'also', 'characterized', 'interactions', 'four', 'putative', 'ion', 'channel', 'inhibitors', 'chemical', 'shift', 'index', 'dipolar', 'wave', 'plots', 'establish', 'e', 'protein', 'consists', 'long', 'transmembrane', 'helix', 'residues', 'short', 'cytoplasmic', 'helix', 'residues', 'connected', 'complex', 'linker', 'exhibits', 'internal', 'mobility', 'conformations', 'n', 'terminal', 'transmembrane', 'domain', 'c', 'terminal', 'cytoplasmic', 'domain', 'unaffected', 'truncation', 'intact', 'protein', 'chemical', 'shift', 'perturbations', 'e', 'protein', 'spectra', 'induced', 'addition', 'inhibitors', 'demonstrate', 'n', 'terminal', 'region', 'residues', 'principal', 'binding', 'site', 'binding', 'affinity', 'inhibitors', 'e', 'protein', 'micelles', 'correlates', 'antiviral', 'potency', 'vero', 'cells', 'hma', 'eipa', 'dma', 'amiloride', 'suggesting', 'bulky', 'hydrophobic', 'groups', 'position', 'amiloride', 'pyrazine', 'ring', 'play', 'essential', 'roles', 'binding', 'e', 'protein', 'antiviral', 'activity', 'mutation', 'increased', 'production', 'virus', 'like', 'particles', 'induced', 'significant', 'chemical', 'shift', 'changes', 'residues', 'inhibitor', 'binding', 'site', 'abolished', 'hma', 'binding', 'suggesting', 'plays', 'key', 'role', 'maintaining', 'protein', 'conformation', 'near', 'binding', 'site', 'studies', 'provide', 'foundation', 'complete', 'structure', 'determination', 'e', 'protein', 'structure', 'based', 'drug', 'discovery', 'targeting', 'protein']",en
74039370a6eb4bc488231fc0f2f6e2ef,"Antiviral therapeutics are a front-line defense against virally induced diseases. Because viruses frequently mutate to escape direct inhibition of viral proteins, there is interest in targeting the host proteins that the virus must co-opt to complete its replication cycle. However, a detailed understanding of the interactions between the virus and the host cell is necessary in order to facilitate development of host-directed therapeutics. As a first step, we performed a genome-wide loss of function screen using the alphacoronavirus HCoV-229E to better define the interactions between coronaviruses and host factors. We report the identification and validation of an ER-resident host protein, TMEM41B, as an essential host factor for not only HCoV-229E but also genetically distinct coronaviruses including the pandemic betacoronavirus SARS-CoV-2. We show that the protein is required at an early, but post-receptor engagement, stage of the viral lifecycle. Further, mechanistic studies revealed that although the protein was not enriched at replication complexes, it likely contributes to viral replication complex formation via mobilization of cholesterol and other lipids to facilitate host membrane expansion and curvature. Continued study of TMEM41B and the development of approaches to prevent its function may lead to broad spectrum anti-coronavirus therapeutics.",124,"['antiviral', 'therapeutics', 'front', 'line', 'defense', 'virally', 'induced', 'diseases', 'viruses', 'frequently', 'mutate', 'escape', 'direct', 'inhibition', 'viral', 'proteins', 'interest', 'targeting', 'host', 'proteins', 'virus', 'must', 'co', 'opt', 'complete', 'replication', 'cycle', 'however', 'detailed', 'understanding', 'interactions', 'virus', 'host', 'cell', 'necessary', 'order', 'facilitate', 'development', 'host', 'directed', 'therapeutics', 'first', 'step', 'performed', 'genome', 'wide', 'loss', 'function', 'screen', 'using', 'alphacoronavirus', 'hcov', 'better', 'define', 'interactions', 'coronaviruses', 'host', 'factors', 'report', 'identification', 'validation', 'er', 'resident', 'host', 'protein', 'essential', 'host', 'factor', 'hcov', 'also', 'genetically', 'distinct', 'coronaviruses', 'including', 'pandemic', 'betacoronavirus', 'sars', 'cov', 'show', 'protein', 'required', 'early', 'post', 'receptor', 'engagement', 'stage', 'viral', 'lifecycle', 'mechanistic', 'studies', 'revealed', 'although', 'protein', 'enriched', 'replication', 'complexes', 'likely', 'contributes', 'viral', 'replication', 'complex', 'formation', 'via', 'mobilization', 'cholesterol', 'lipids', 'facilitate', 'host', 'membrane', 'expansion', 'curvature', 'continued', 'study', 'development', 'approaches', 'prevent', 'function', 'may', 'lead', 'broad', 'spectrum', 'anti', 'coronavirus', 'therapeutics']",en
f9d5e24040654575a8029a72cd235dbb,"Lung-resident (LR) mesenchymal stem and stromal cells (MSCs) are key elements of the alveolar niche and fundamental regulators of homeostasis and regeneration. We interrogated their function during virus-induced lung injury using the highly prevalent respiratory syncytial virus (RSV) which causes severe outcomes in infants. We applied complementary approaches with primary pediatric LR-MSCs and a state-of-the-art model of human RSV infection in lamb. Remarkably, RSV-infection of pediatric LR-MSCs led to a robust activation, characterized by a strong antiviral and pro-inflammatory phenotype combined with mediators related to T cell function. In line with this, following in vivo infection, RSV invades and activates LR-MSCs, resulting in the expansion of the pulmonary MSC pool. Moreover, the global transcriptional response of LR-MSCs appears to follow RSV disease, switching from an early antiviral signature to repair mechanisms including differentiation, tissue remodeling, and angiogenesis. These findings demonstrate the involvement of LR-MSCs during virus-mediated acute lung injury and may have therapeutic implications.",115,"['lung', 'resident', 'lr', 'mesenchymal', 'stem', 'stromal', 'cells', 'mscs', 'key', 'elements', 'alveolar', 'niche', 'fundamental', 'regulators', 'homeostasis', 'regeneration', 'interrogated', 'function', 'virus', 'induced', 'lung', 'injury', 'using', 'highly', 'prevalent', 'respiratory', 'syncytial', 'virus', 'rsv', 'causes', 'severe', 'outcomes', 'infants', 'applied', 'complementary', 'approaches', 'primary', 'pediatric', 'lr', 'mscs', 'state', 'art', 'model', 'human', 'rsv', 'infection', 'lamb', 'remarkably', 'rsv', 'infection', 'pediatric', 'lr', 'mscs', 'led', 'robust', 'activation', 'characterized', 'strong', 'antiviral', 'pro', 'inflammatory', 'phenotype', 'combined', 'mediators', 'related', 'cell', 'function', 'line', 'following', 'vivo', 'infection', 'rsv', 'invades', 'activates', 'lr', 'mscs', 'resulting', 'expansion', 'pulmonary', 'msc', 'pool', 'moreover', 'global', 'transcriptional', 'response', 'lr', 'mscs', 'appears', 'follow', 'rsv', 'disease', 'switching', 'early', 'antiviral', 'signature', 'repair', 'mechanisms', 'including', 'differentiation', 'tissue', 'remodeling', 'angiogenesis', 'findings', 'demonstrate', 'involvement', 'lr', 'mscs', 'virus', 'mediated', 'acute', 'lung', 'injury', 'may', 'therapeutic', 'implications']",en
